0;6;21;2569;0;50
1;2761;821;0;0;183
2;3033;1749;0;0;184
3;3051;1749;1;0;184
4;3062;1749;1;0;184
5;3073;1749;2;0;185
6;3082;1749;2;0;185
7;3090;1749;3;0;185
8;3098;1749;3;0;185
9;3107;1749;4;0;186
10;3114;1749;4;0;186
11;3120;1749;5;0;187
12;3127;1749;5;0;187
13;3134;1749;6;0;186
14;3140;1749;6;0;187
15;3146;1749;7;0;187
16;3152;1749;7;0;187
17;3157;1749;8;0;188
18;3163;1749;8;0;188
19;3168;1749;8;0;188
20;3174;1749;9;0;188
21;3179;1749;9;0;188
22;3184;1749;10;0;189
23;3189;1749;10;0;188
24;3192;1749;11;0;188
25;3197;1749;11;0;189
26;3202;1749;12;0;188
27;3206;1749;12;0;189
28;3210;1749;13;0;189
29;3214;1749;13;0;189
30;3219;1749;14;0;189
31;3223;1749;14;0;189
32;3226;1749;15;0;190
33;3230;1749;15;0;190
34;3234;1749;16;0;189
35;3237;1749;16;0;190
36;3241;1749;17;0;189
37;3245;1749;17;0;190
38;3248;1749;18;0;191
39;3252;1749;18;0;190
40;3256;1749;19;0;190
41;3258;1749;19;0;190
42;3262;1749;20;0;191
43;3265;1749;20;0;191
44;3268;1749;21;0;190
45;3272;1749;21;0;191
46;3274;1749;22;0;190
47;3278;1749;22;0;191
48;3280;1749;23;0;191
49;3284;1749;23;0;191
50;3286;1749;24;0;191
51;3289;1749;24;0;192
52;3292;1749;25;0;192
53;3295;1749;25;0;192
54;3297;1749;25;0;191
55;3300;1749;26;0;192
56;3303;1749;26;0;192
57;3306;1749;27;0;192
58;3308;1749;27;0;192
59;3311;1749;28;0;192
60;3313;1749;28;0;192
61;3315;1749;29;0;192
62;3318;1749;29;0;193
63;3320;1749;30;0;193
64;3323;1749;30;0;192
65;3325;1749;31;0;193
66;3328;1749;31;0;192
67;3330;1749;32;0;193
68;3333;1749;32;0;192
69;3335;1749;33;0;192
70;3337;1749;33;0;192
71;3339;1749;34;0;193
72;3341;1749;34;0;193
73;3344;1749;35;0;194
74;3346;1749;35;0;193
75;3348;1749;36;0;193
76;3350;1749;36;0;194
77;3352;1749;37;0;193
78;3355;1749;37;0;194
79;3356;1749;38;0;193
80;3358;1749;38;0;193
81;3361;1749;39;0;194
82;3362;1749;39;0;193
83;3364;1749;40;0;194
84;3366;1749;40;0;193
85;3368;1749;41;0;194
86;3370;1749;41;0;193
87;3372;1749;42;0;194
88;3374;1749;42;0;194
89;3375;1749;42;0;194
90;3378;1749;43;0;194
91;3379;1749;43;0;194
92;3381;1749;44;0;194
93;3383;1749;44;0;194
94;3385;1749;45;0;195
95;3386;1749;45;0;194
96;3389;1749;46;0;194
97;3390;1749;46;0;195
98;3391;1749;47;0;195
99;3394;1749;47;0;195
100;3395;1749;48;0;195
101;3397;1749;48;0;194
102;3398;1749;49;0;195
103;3400;1749;49;0;195
104;3402;1749;50;0;195
105;3403;1749;50;0;195
106;3406;1749;51;0;195
107;3407;1749;51;0;195
108;3408;1749;52;0;195
109;3409;1749;52;0;195
110;3412;1749;53;0;195
111;3413;1749;53;0;195
112;3416;1749;54;0;195
113;3417;1749;54;0;195
114;3418;1749;55;0;195
115;3419;1749;55;0;195
116;3422;1749;56;0;196
117;3423;1749;56;0;196
118;3424;1749;57;0;196
119;3425;1749;57;0;196
120;3427;1749;58;0;196
121;3429;1749;58;0;196
122;3430;1749;59;0;195
123;3431;1749;59;0;196
124;3433;1749;60;0;196
125;3434;1749;60;0;196
126;3436;1749;60;0;196
127;3438;1749;61;0;196
128;3439;1749;61;0;196
129;3440;1749;62;0;196
130;3441;1749;62;0;196
131;3442;1749;63;0;196
132;3444;1749;63;0;196
133;3445;1749;64;0;196
134;3446;1749;64;0;196
135;3449;1749;65;0;197
136;3450;1749;65;0;196
137;3451;1749;66;0;196
138;3452;1749;66;0;197
139;3453;1749;67;0;197
140;3455;1749;67;0;197
141;3456;1749;68;0;196
142;3457;1749;68;0;196
143;3458;1749;69;0;197
144;3460;1749;69;0;197
145;3461;1749;70;0;196
146;3462;1749;70;0;197
147;3463;1749;71;0;197
148;3464;1749;71;0;197
149;3466;1749;72;0;197
150;3467;1749;72;0;197
151;3468;1749;73;0;197
152;3469;1749;73;0;197
153;3470;1749;74;0;197
154;3472;1749;74;0;197
155;3473;1749;75;0;197
156;3474;1749;75;0;197
157;3475;1749;76;0;197
158;3477;1749;76;0;197
159;3478;1749;77;0;197
160;3478;1749;77;0;197
161;3479;1749;78;0;197
162;3480;1749;78;0;197
163;3481;1749;78;0;198
164;3483;1749;79;0;197
165;3484;1749;79;0;197
166;3485;1749;80;0;197
167;3486;1749;80;0;197
168;3488;1749;81;0;197
169;3488;1749;81;0;197
170;3489;1749;82;0;197
171;3490;1749;82;0;197
172;3491;1749;83;0;198
173;3492;1749;83;0;198
174;3494;1749;84;0;198
175;3494;1749;84;0;198
176;3495;1749;85;0;198
177;3496;1749;85;0;197
178;3497;1749;86;0;198
179;3499;1749;86;0;198
180;3500;1749;87;0;198
181;3500;1749;87;0;198
182;3501;1749;88;0;198
183;3502;1749;88;0;198
184;3503;1749;89;0;198
185;3505;1749;89;0;198
186;3505;1749;90;0;198
187;3506;1749;90;0;198
188;3507;1749;91;0;198
189;3508;1749;91;0;197
190;3510;1749;92;0;197
191;3510;1749;92;0;198
192;3511;1749;93;0;198
193;3512;1749;93;0;198
194;3513;1749;94;0;198
195;3513;1749;94;0;199
196;3514;1749;95;0;198
197;3516;1749;95;0;198
198;3517;1749;96;0;198
199;3517;1749;96;0;198
200;3518;1749;96;0;199
201;3519;1749;97;0;199
202;3521;1749;97;0;199
203;3521;1749;98;0;198
204;3522;1749;98;0;198
205;3523;1749;99;0;198
206;3523;1749;99;0;198
207;3524;1749;100;0;199
208;3525;1749;100;0;198
209;3527;1749;101;0;198
210;3527;1749;101;0;198
211;3528;1749;102;0;198
212;3529;1749;102;0;198
213;3529;1749;103;0;198
214;3530;1749;103;0;199
215;3532;1749;104;0;199
216;3532;1749;104;0;198
217;3533;1749;105;0;199
218;3534;1749;105;0;199
219;3534;1749;106;0;199
220;3535;1749;106;0;199
221;3536;1749;107;0;199
222;3536;1749;107;0;199
223;3538;1749;108;0;199
224;3539;1749;108;0;199
225;3539;1749;109;0;199
226;3540;1749;109;0;199
227;3540;1749;110;0;199
228;3541;1749;110;0;199
229;3541;1749;111;0;199
230;3543;1749;111;0;199
231;3544;1749;112;0;199
232;3544;1749;112;0;199
233;3545;1749;113;0;200
234;3546;1749;113;0;199
235;3546;1749;113;0;199
236;3547;1749;114;0;200
237;3549;1749;114;0;199
238;3549;1749;115;0;199
239;3550;1749;115;0;199
240;3550;1749;116;0;199
241;3551;1749;116;0;200
242;3551;1749;117;0;199
243;3552;1749;117;0;199
244;3552;1749;118;0;199
245;3553;1749;118;0;199
246;3555;1749;119;0;200
247;3555;1749;119;0;200
248;3556;1749;120;0;199
249;3556;1749;120;0;200
250;3557;1749;121;0;199
251;3558;1749;121;0;200
252;3558;1749;122;0;200
253;3558;1749;122;0;200
254;3560;1749;123;0;199
255;3561;1749;123;0;200
256;3561;1749;124;0;200
257;3562;1749;124;0;200
258;3562;1749;125;0;200
259;3563;1749;125;0;199
260;3563;1749;126;0;200
261;3564;1749;126;0;199
262;3564;1749;127;0;200
263;3566;1749;127;0;200
264;3566;1749;128;0;200
265;3567;1749;128;0;199
266;3567;1749;129;0;200
267;3568;1749;129;0;200
268;3568;1749;130;0;200
269;3569;1749;130;0;200
270;3569;1749;131;0;200
271;3571;1749;131;0;200
272;3571;1749;131;0;200
273;3572;1749;132;0;200
274;3572;1749;132;0;200
275;3573;1749;133;0;200
276;3573;1749;133;0;200
277;3574;1749;134;0;200
278;3574;1749;134;0;200
279;3575;1749;135;0;201
280;3575;1749;135;0;200
281;3577;1749;136;0;200
282;3577;1749;136;0;200
283;3577;1749;137;0;200
284;3578;1749;137;0;200
285;3578;1749;138;0;200
286;3579;1749;138;0;200
287;3579;1749;139;0;200
288;3580;1749;139;0;200
289;3580;1749;140;0;200
290;3580;1749;140;0;200
291;3582;1749;141;0;200
292;3582;1749;141;0;200
293;3582;1749;142;0;201
294;3583;1749;142;0;200
295;3583;1749;143;0;200
296;3584;1749;143;0;200
297;3584;1749;144;0;200
298;3584;1749;144;0;200
299;3585;1749;145;0;200
300;3585;1749;145;0;200
301;3586;1749;146;0;200
302;3586;1749;146;0;201
303;3586;1749;146;0;200
304;3586;1749;147;0;201
305;3588;1749;147;0;200
306;3588;1749;148;0;200
307;3588;1749;148;0;201
308;3589;1749;149;0;201
309;3589;1749;149;0;200
310;3589;1749;150;0;200
311;3590;1749;150;0;201
312;3590;1749;151;0;201
313;3590;1749;151;0;200
314;3591;1749;152;0;201
315;3591;1749;152;0;200
316;3591;1749;153;0;201
317;3591;1749;153;0;200
318;3593;1749;154;0;201
319;3593;1749;154;0;201
320;3593;1749;155;0;201
321;3593;1749;155;0;200
322;3594;1749;156;0;200
323;3594;1749;156;0;200
324;3595;1749;157;0;201
325;3595;1749;157;0;201
326;3595;1749;158;0;201
327;3595;1749;158;0;200
328;3596;1749;159;0;201
329;3596;1749;159;0;201
330;3596;1749;160;0;201
331;3596;1749;160;0;201
332;3596;1749;161;0;201
333;3597;1749;161;0;201
334;3597;1749;162;0;201
335;3597;1749;162;0;200
336;3597;1749;162;0;201
337;3599;1749;163;0;200
338;3599;1749;163;0;200
339;3599;1749;164;0;201
340;3599;1749;164;0;201
341;3599;1749;165;0;200
342;3600;1749;165;0;201
343;3600;1749;166;0;201
344;3600;1749;166;0;201
345;3600;1749;167;0;201
346;3601;1749;167;0;201
347;3601;1749;168;0;201
348;3601;1749;168;0;200
349;3601;1749;169;0;201
350;3601;1749;169;0;200
351;3601;1749;170;0;201
352;3602;1749;170;0;201
353;3602;1749;171;0;201
354;3602;1749;171;0;201
355;3602;1749;172;0;200
356;3604;1749;172;0;201
357;3604;1749;173;0;201
358;3604;1749;173;0;201
359;3604;1749;174;0;201
360;3604;1749;174;0;201
361;3604;1749;175;0;201
362;3604;1749;175;0;200
363;3605;1749;176;0;201
364;3605;1749;176;0;201
365;3605;1749;177;0;201
366;3605;1749;177;0;201
367;3605;1749;177;0;201
368;3605;1749;178;0;201
369;3606;1749;178;0;201
370;3606;1749;179;0;201
371;3606;1749;179;0;201
372;3606;1749;180;0;201
373;3606;1749;180;0;200
374;3606;1749;181;0;201
375;3606;1749;181;0;201
376;3607;1749;182;0;201
377;3607;1749;182;0;201
378;3607;1749;183;0;202
379;3607;1749;183;0;201
380;3607;1749;184;0;201
381;3607;1749;184;0;201
382;3607;1749;185;0;201
383;3608;1749;185;0;200
384;3608;1749;186;0;201
385;3608;1749;186;0;201
386;3608;1749;187;0;201
387;3608;1749;187;0;201
388;3608;1749;188;0;201
389;3608;1749;188;0;201
390;3608;1749;189;0;201
391;3610;1749;189;0;201
392;3610;1749;190;0;201
393;3610;1749;190;0;201
394;3610;1749;191;0;201
395;3610;1749;191;0;201
396;3610;1749;192;0;201
397;3610;1749;192;0;201
398;3611;1749;193;0;201
399;3610;1749;193;0;201
400;3611;1749;193;0;201
401;3611;1749;194;0;201
402;3611;1749;194;0;201
403;3611;1749;195;0;201
404;3611;1749;195;0;201
405;3611;1749;196;0;201
406;3612;1749;196;0;201
407;3611;1749;197;0;201
408;3612;1749;197;0;201
409;3612;1749;198;0;201
410;3612;1749;198;0;201
411;3612;1749;199;0;201
412;3612;1749;199;0;202
413;3612;1749;200;0;202
414;3612;1749;200;0;201
415;3612;1749;201;0;201
416;3612;1749;201;0;201
417;3612;1749;202;0;201
418;3613;1749;202;0;201
419;3613;1749;203;0;201
420;3613;1749;203;0;201
421;3613;1749;204;0;201
422;3613;1749;204;0;202
423;3613;1749;205;0;201
424;3613;1749;205;0;201
425;3613;1749;206;0;201
426;3615;1749;206;0;201
427;3615;1749;207;0;201
428;3615;1749;207;0;201
429;3615;1749;208;0;201
430;3615;1749;208;0;201
431;3615;1749;208;0;201
432;3615;1749;209;0;202
433;3615;1749;209;0;201
434;3616;1749;210;0;201
435;3616;1749;210;0;201
436;3616;1749;211;0;202
437;3616;1749;211;0;201
438;3616;1749;212;0;201
439;3616;1749;212;0;201
440;3616;1749;213;0;201
441;3616;1749;213;0;202
442;3616;1749;214;0;201
443;3617;1749;214;0;201
444;3617;1749;215;0;201
445;3617;1749;215;0;201
446;3617;1749;216;0;202
447;3617;1749;216;0;201
448;3617;1749;217;0;201
449;3617;1749;217;0;202
450;3617;1749;218;0;201
451;3617;1749;218;0;201
452;3617;1749;219;0;201
453;3618;1749;219;0;202
454;3618;1749;220;0;201
455;3618;1749;220;0;202
456;3618;1749;221;0;202
